# time(s),temperature(deg C),Pressure(Pa)
98.000,15.291,100312.797
99.000,15.257,100310.374
100.000,14.684,100850.175
101.000,14.694,101842.966
102.000,15.210,102197.380
103.000,15.463,100340.548
104.000,15.357,100360.154
105.000,15.424,102014.956
106.000,15.315,101166.293
107.000,15.343,101500.704
108.000,14.849,101801.279
109.000,15.040,102170.128
110.000,14.667,101579.741
111.000,15.413,100693.280
112.000,15.189,101804.890
113.000,15.394,101361.842
114.000,15.461,101452.366
115.000,14.782,100438.507
116.000,14.766,100918.007
117.000,15.472,102274.190
118.000,15.236,101227.321
119.000,15.453,101117.274
120.000,15.008,100552.648
121.000,15.163,101449.243
122.000,14.652,101528.965
123.000,15.017,101579.611
124.000,15.336,100473.677
125.000,14.992,101205.745
126.000,15.154,100745.763
127.000,15.340,100764.967
128.000,15.041,101487.246
129.000,15.116,101931.974
130.000,15.266,100316.223
131.000,15.535,101505.894
132.000,15.445,100485.641
133.000,15.220,101874.469
134.000,15.038,101492.679
135.000,15.135,102104.658
136.000,14.697,101353.382
137.000,14.992,101555.552
138.000,15.513,100590.373
139.000,14.669,100794.179
140.000,15.205,102257.917
141.000,15.053,102203.242
142.000,14.910,101745.144
143.000,15.601,101230.988
144.000,15.537,101843.335
145.000,15.350,100318.654
146.000,15.449,101053.126
147.000,15.381,101724.968
148.000,14.764,102267.971
149.000,15.292,101051.718
150.000,14.795,100503.281
151.000,15.462,101212.780
152.000,15.021,101954.639
153.000,14.850,101750.465
154.000,15.368,100875.466
155.000,14.937,101429.201
156.000,15.013,101919.187
157.000,15.087,102032.694
158.000,15.052,100308.732
159.000,15.532,101928.897
160.000,15.159,101997.013
161.000,14.863,101914.555
162.000,15.017,101591.769
163.000,14.945,101564.462
164.000,15.277,102181.268
165.000,14.900,101189.643
166.000,15.303,101877.807
167.000,15.511,102248.716
168.000,14.769,100461.701
169.000,15.402,102172.750
170.000,15.133,100413.613
171.000,15.235,102033.591
172.000,14.999,102205.316
173.000,15.526,101405.144
174.000,15.265,101857.241
175.000,14.910,101793.966
176.000,15.025,100541.473
177.000,15.018,101165.077
178.000,15.264,102194.856
179.000,14.655,101949.009
180.000,14.968,101642.011
181.000,14.769,100483.245
182.000,15.490,101259.545
183.000,14.778,101783.727
184.000,15.023,100588.481
185.000,15.235,100817.694
186.000,14.774,100752.453
187.000,15.314,100636.575
188.000,15.415,101085.078
189.000,14.789,102236.047
190.000,14.666,100845.593
191.000,14.910,101419.640
192.000,15.283,101446.201
193.000,15.449,102161.335
194.000,15.155,101163.297
195.000,15.525,101976.763
196.000,14.798,101360.817
197.000,15.101,102204.453
198.000,15.057,101304.666
199.000,14.707,100722.238
200.000,15.150,102297.994
201.000,15.267,101294.895
202.000,14.707,100844.632
203.000,15.166,100304.432
204.000,15.105,102104.469
205.000,14.750,100741.008
206.000,14.824,101025.467
207.000,15.484,101541.132
208.000,15.089,101092.112
209.000,15.065,101057.794
210.000,14.959,102056.987
211.000,15.651,102227.472
212.000,15.378,101106.391
213.000,15.504,101116.909
214.000,14.796,102120.005
215.000,15.432,102176.270
216.000,15.634,101691.813
217.000,15.604,100951.204
218.000,14.906,100977.814
219.000,14.934,101040.978
220.000,15.110,101774.065
221.000,15.527,100847.330
222.000,15.446,101431.301
223.000,15.637,101874.743
224.000,15.002,102006.980
225.000,14.981,102080.488
226.000,15.538,101352.402
227.000,15.071,100931.960
228.000,15.481,100909.629
229.000,14.691,100750.958
230.000,15.200,101425.616
231.000,14.678,101494.671
232.000,14.757,101436.941
233.000,15.617,101471.006
234.000,15.005,101620.724
235.000,15.632,101716.949
236.000,14.920,101301.159
237.000,15.597,101382.810
238.000,15.335,101034.072
239.000,15.505,100725.474
240.000,14.977,101032.676
241.000,14.944,101938.302
242.000,14.826,101424.651
243.000,15.501,100986.677
244.000,15.316,100752.151
245.000,15.531,100844.588
246.000,15.121,101093.293
247.000,14.973,101531.317
248.000,15.064,100717.236
249.000,15.109,100520.031
250.000,15.329,100708.358
251.000,15.664,101516.302
252.000,14.979,101448.452
253.000,15.634,100602.070
254.000,15.255,101125.264
255.000,15.360,100589.178
256.000,15.314,100766.351
257.000,15.365,100350.744
258.000,15.161,101451.043
259.000,15.047,102288.494
260.000,15.358,100871.012
261.000,15.423,100904.337
262.000,15.037,100817.124
263.000,15.145,101722.277
264.000,15.487,102180.337
265.000,14.792,100992.022
266.000,15.387,100955.843
267.000,15.256,101265.621
268.000,15.384,101814.298
269.000,15.473,102015.103
270.000,15.331,101922.815
271.000,15.558,101686.869
272.000,15.180,101693.043
273.000,15.531,100553.660
274.000,15.409,102177.369
275.000,15.483,101930.919
276.000,14.720,101686.458
277.000,15.346,101603.434
278.000,15.113,102123.174
279.000,15.032,101840.062
280.000,15.437,101022.605
281.000,14.893,102285.071
282.000,15.162,100973.167
283.000,15.371,101840.963
284.000,15.508,102085.559
285.000,15.640,102149.622
286.000,15.448,100491.238
287.000,14.960,101847.153
288.000,14.991,101458.107
289.000,15.166,101051.697
290.000,14.800,100853.335
291.000,15.490,101079.402
292.000,15.213,100937.437
293.000,15.005,101145.564
294.000,15.704,100597.092
295.000,15.652,101488.290
296.000,15.491,100780.807
297.000,15.260,100712.489
298.000,14.959,101828.062
299.000,15.568,100384.014
300.000,14.780,101219.214
301.000,15.476,101244.523
302.000,15.083,101797.451
303.000,14.993,100464.966
304.000,15.485,102279.791
305.000,15.695,102210.294
306.000,15.474,102157.507
307.000,15.600,102006.594
308.000,14.772,102196.598
309.000,15.442,100604.138
310.000,15.189,101786.161
311.000,14.988,102181.757
312.000,14.836,100312.496
313.000,15.280,101273.277
314.000,14.852,101707.324
315.000,15.723,100375.716
316.000,15.196,101102.691
317.000,14.950,100765.271
318.000,15.698,100869.491
319.000,14.904,102031.988
320.000,14.892,102247.503
321.000,15.394,102071.343
322.000,14.756,101165.873
323.000,15.028,101351.043
324.000,15.241,101305.884
325.000,15.517,100712.457
326.000,15.381,100553.081
327.000,14.912,101231.421
328.000,15.242,100607.294
329.000,15.321,100858.346
330.000,14.868,101300.110
331.000,15.325,100619.663
332.000,15.172,101419.150
333.000,15.131,101418.181
334.000,15.156,102099.598
335.000,15.649,102102.696
336.000,15.630,102198.189
337.000,15.023,102026.237
338.000,15.715,101764.098
339.000,15.630,100422.017
340.000,15.038,101214.094
341.000,15.091,101934.349
342.000,15.470,101032.775
343.000,15.248,101016.933
344.000,15.359,100796.286
345.000,14.810,100706.271
346.000,14.863,101340.575
347.000,14.934,100547.544
348.000,15.100,102114.781
349.000,15.623,102257.325
350.000,15.251,101803.165
351.000,14.825,102067.827
352.000,14.866,101343.929
353.000,15.629,101096.081
354.000,15.084,101612.584
355.000,14.874,101147.292
356.000,15.248,101972.275
357.000,15.545,102265.753
358.000,15.300,101588.080
359.000,15.213,101532.450
360.000,15.177,101799.434
361.000,14.830,100887.154
362.000,15.067,101532.637
363.000,15.405,101548.619
364.000,15.089,101473.197
365.000,14.839,101523.247
366.000,15.111,102179.489
367.000,15.422,100658.018
368.000,14.894,101477.597
369.000,15.013,101142.629
370.000,15.099,100833.031
371.000,14.929,100404.284
372.000,15.748,100841.264
373.000,15.464,101793.482
374.000,15.388,100520.814
375.000,15.013,100677.017
376.000,15.038,101472.032
377.000,15.192,100890.220
378.000,15.550,100639.423
379.000,15.416,101894.757
380.000,15.708,101352.895
381.000,14.895,100814.406
382.000,15.316,100464.120
383.000,15.363,100519.441
384.000,15.544,101229.752
385.000,15.068,101372.705
386.000,15.292,102231.799
387.000,15.531,102270.928
388.000,14.782,101471.485
389.000,15.614,101360.790
390.000,15.351,101406.462
391.000,15.583,102220.480
392.000,14.991,100716.703
393.000,15.312,101184.617
394.000,15.780,101867.214
395.000,15.508,100450.867
396.000,14.921,102176.074
397.000,15.524,101882.148
398.000,15.683,100311.556
399.000,15.460,102224.410
400.000,14.987,100878.266
401.000,15.678,100426.606
402.000,14.969,101448.511
403.000,15.304,100308.770
404.000,15.413,100926.652
405.000,15.262,100839.800
406.000,15.034,102196.045
407.000,14.800,100935.411
408.000,15.499,101508.221
409.000,15.128,101546.651
410.000,14.997,101976.089
411.000,15.670,102227.668
412.000,15.044,101352.695
413.000,14.874,101609.848
414.000,15.707,101854.150
415.000,14.859,101990.241
416.000,14.834,100584.419
417.000,15.314,102293.032
418.000,15.457,102174.937
419.000,15.050,102128.308
420.000,15.465,100974.345
421.000,15.672,102132.446
422.000,15.305,101158.014
423.000,15.495,100989.694
424.000,15.777,100619.214
425.000,15.587,101477.949
426.000,14.975,100828.179
427.000,15.492,102209.635
428.000,15.784,101399.953
429.000,14.819,100429.883
430.000,15.572,100794.080
431.000,15.566,101450.255
432.000,15.416,100874.963
433.000,15.333,102025.078
434.000,15.785,100932.210
435.000,15.724,101216.669
436.000,15.663,100576.577
437.000,15.720,100949.065
438.000,15.375,101224.234
439.000,15.723,102063.080
440.000,15.633,102208.883
441.000,14.928,101670.398
442.000,15.722,100458.850
443.000,15.009,100683.392
444.000,15.196,102002.146
445.000,15.013,102056.867
446.000,15.044,102095.729
447.000,15.782,101581.907
448.000,15.641,102259.051
449.000,14.876,100602.128
450.000,15.766,101358.453
451.000,14.837,101382.919
452.000,15.715,100305.945
453.000,14.835,101340.411
454.000,15.405,100814.241
455.000,15.036,100617.369
456.000,15.123,102289.963
457.000,15.652,101154.436
458.000,15.446,102197.568
459.000,15.785,101022.301
460.000,15.063,100866.993
461.000,15.160,101429.544
462.000,15.017,100373.069
463.000,15.789,101109.058
464.000,15.122,101956.206
465.000,15.345,101153.964
466.000,15.757,101150.703
467.000,15.265,101144.928
468.000,15.424,100492.617
469.000,15.314,101395.795
470.000,15.567,100495.839
471.000,15.265,102220.168
472.000,15.134,101979.567
473.000,15.195,101469.157
474.000,15.582,101131.029
475.000,15.193,100324.090
476.000,15.843,101802.082
477.000,15.059,100798.060
478.000,15.475,100786.898
479.000,15.449,101041.743
480.000,15.730,101953.395
481.000,15.508,100801.691
482.000,15.316,102053.102
483.000,15.468,100986.339
484.000,15.346,100701.181
485.000,15.003,101375.399
486.000,15.298,101248.059
487.000,15.001,102253.979
488.000,15.166,100758.512
489.000,14.864,101525.041
490.000,14.912,100530.577
491.000,14.975,101482.801
492.000,15.057,102262.362
493.000,15.160,100625.468
494.000,15.242,100501.582
495.000,15.478,100486.759
496.000,15.375,102223.850
497.000,15.856,101222.440
498.000,15.609,101292.453
499.000,15.658,100960.970
500.000,15.308,102061.757
501.000,15.187,100399.048
502.000,14.997,101992.932
503.000,15.276,100739.012
504.000,14.881,102042.185
505.000,15.307,100687.670
506.000,15.380,101772.649
507.000,15.807,100725.881
508.000,15.864,100998.876
509.000,15.169,101387.278
510.000,15.013,101703.776
511.000,15.712,100532.611
512.000,14.925,102116.970
513.000,15.849,101810.572
514.000,15.646,101151.772
515.000,15.253,101115.020
516.000,15.700,101839.919
517.000,15.115,101287.693
518.000,14.882,102238.950
519.000,15.531,101573.645
520.000,14.957,102123.995
521.000,15.114,102119.911
522.000,15.458,100319.773
523.000,14.898,100402.406
524.000,15.298,100763.366
525.000,15.009,101194.632
526.000,15.195,101732.950
527.000,15.187,101285.006
528.000,15.208,102033.899
529.000,15.457,102181.151
530.000,15.099,100642.577
531.000,14.899,101320.428
532.000,15.831,100757.393
533.000,15.193,101170.403
534.000,15.594,100742.330
535.000,15.143,100618.784
536.000,15.520,101826.327
537.000,15.185,100902.654
538.000,15.796,101194.851
539.000,15.814,100817.779
540.000,15.879,100886.159
541.000,15.014,100680.470
542.000,15.129,101800.235
543.000,15.765,102144.156
544.000,15.239,101398.580
545.000,15.251,101873.965
546.000,15.229,102151.183
547.000,15.712,101035.030
548.000,15.368,101169.310
549.000,15.345,102164.711
550.000,15.247,101056.167
551.000,15.692,102256.847
552.000,15.398,100392.533
553.000,15.307,101286.550
554.000,14.983,101911.812
555.000,15.558,101954.957
556.000,14.913,100699.929
557.000,15.449,101067.451
558.000,15.398,101236.356
559.000,15.162,100634.971
560.000,15.321,100782.611
561.000,15.174,101382.630
562.000,15.801,102009.208
563.000,15.184,100967.988
564.000,15.640,101867.249
565.000,15.797,100389.427
566.000,15.593,101474.268
567.000,15.354,102050.946
568.000,15.459,101705.453
569.000,15.357,102261.545
570.000,15.349,100732.343
571.000,15.795,101659.531
572.000,15.203,101149.568
573.000,15.493,101900.816
574.000,15.549,100577.852
575.000,15.174,101428.207
576.000,15.081,100306.662
577.000,15.488,100837.987
578.000,15.155,100823.060
579.000,15.104,100398.184
580.000,15.524,102282.168
581.000,15.494,101668.013
582.000,14.975,102078.310
583.000,15.552,100419.168
584.000,15.600,102032.277
585.000,15.793,102057.865
586.000,15.509,101399.148
587.000,15.546,102190.221
588.000,15.874,101534.879
589.000,15.733,100438.489
590.000,15.217,100616.030
591.000,15.619,100520.053
592.000,15.473,101242.682
593.000,15.225,101936.974
594.000,15.150,101587.738
595.000,15.456,101590.481
596.000,15.344,101223.298
597.000,15.282,102158.136
598.000,15.726,101470.531
599.000,15.821,101257.307
600.000,15.233,101887.314
601.000,15.202,101484.950
602.000,15.521,100906.157
603.000,15.912,101924.266
604.000,14.957,101079.481
605.000,15.364,101536.027
606.000,15.571,101441.212
607.000,15.903,101315.561
608.000,15.039,101733.344
609.000,15.005,100703.821
610.000,15.538,102275.285
611.000,15.027,100577.697
612.000,15.121,101570.599
613.000,15.185,100856.428
614.000,15.862,102237.925
615.000,15.384,101401.946
616.000,15.867,101277.808
617.000,15.543,101243.495
618.000,15.467,100642.631
619.000,15.235,101822.601
620.000,15.258,101634.979
621.000,15.871,101102.256
622.000,15.690,101537.888
623.000,15.320,101753.647
624.000,15.236,100346.134
625.000,15.058,100976.789
626.000,15.220,101869.418
627.000,15.657,100782.504
628.000,15.522,100788.946
629.000,15.155,101656.965
630.000,15.859,100430.410
631.000,15.787,101259.587
632.000,15.084,101000.596
633.000,15.491,101583.365
634.000,15.236,101751.153
635.000,15.268,101493.535
636.000,15.492,101441.529
637.000,15.112,101069.311
638.000,15.522,100602.224
639.000,15.683,101800.553
640.000,15.729,100955.584
641.000,15.818,102084.239
642.000,15.305,101265.542
643.000,15.858,102007.969
644.000,15.657,102004.076
645.000,15.194,100764.925
646.000,15.813,100886.155
647.000,15.937,102183.434
648.000,15.338,102177.481
649.000,15.051,100964.549
650.000,15.317,100382.446
651.000,15.665,101992.160
652.000,15.659,100319.717
653.000,15.107,100895.925
654.000,15.027,101124.144
655.000,15.087,101377.012
656.000,15.180,100433.526
657.000,15.741,101116.530
658.000,15.946,100796.045
659.000,15.770,100899.031
660.000,15.202,100476.924
661.000,15.528,101720.768
662.000,15.186,100515.290
663.000,15.922,101322.454
664.000,15.075,101580.136
665.000,15.072,100389.722
666.000,15.163,102158.471
667.000,15.603,101535.302
668.000,15.595,100548.748
669.000,15.099,100891.390
670.000,15.066,101615.015
671.000,15.790,101631.813
672.000,15.044,102289.368
673.000,15.783,100407.032
674.000,15.837,101494.401
675.000,15.788,102087.450
676.000,15.914,102157.032
677.000,15.500,101408.754
678.000,15.982,101771.857
679.000,15.708,101241.499
680.000,15.493,100971.766
681.000,15.183,101136.098
682.000,15.668,102061.644
683.000,15.832,102146.535
684.000,15.503,101271.425
685.000,15.816,100721.747
686.000,15.785,102043.655
687.000,15.216,100578.908
688.000,15.438,102244.612
689.000,15.592,100463.174
690.000,15.363,101914.945
691.000,15.379,101815.083
692.000,15.352,101140.650
693.000,15.048,101325.239
694.000,15.320,102068.907
695.000,15.960,101476.017
696.000,15.652,101602.557
697.000,15.113,101082.171
698.000,15.554,100921.054
699.000,15.925,101686.129
700.000,15.675,100745.590
701.000,15.087,100661.205
702.000,15.412,100908.770
703.000,15.114,101335.951
704.000,15.597,100725.875
705.000,15.852,101209.802
706.000,15.242,102035.088
707.000,15.304,100511.248
708.000,15.945,100576.387
709.000,15.958,101972.094
710.000,15.068,102079.773
711.000,15.966,101408.686
712.000,15.501,102243.173
713.000,15.218,101958.656
714.000,15.519,102018.942
715.000,15.379,100567.213
716.000,15.359,100899.917
717.000,15.216,102275.000
718.000,15.900,101298.789
719.000,15.757,101590.236
720.000,15.743,102233.693
721.000,15.725,101382.506
722.000,15.646,101961.613
723.000,15.056,101610.720
724.000,15.700,100882.304
725.000,15.288,100530.352
726.000,15.048,100931.625
727.000,15.394,101485.765
728.000,15.297,100920.329
729.000,15.588,102123.655
730.000,16.018,100419.635
731.000,15.917,102275.497
732.000,15.585,102089.399
733.000,15.574,100653.732
734.000,15.807,101314.514
735.000,15.888,101126.990
736.000,15.255,101988.774
737.000,15.091,101751.137
738.000,15.846,101990.526
739.000,15.854,101230.707
740.000,15.135,101771.594
741.000,15.589,101255.628
742.000,15.067,100776.787
743.000,15.957,102027.072
744.000,15.192,101763.923
745.000,15.117,101311.641
746.000,15.226,101280.956
747.000,15.951,101887.722
748.000,15.402,101579.901
749.000,15.576,102013.025
750.000,15.232,101036.509
751.000,15.457,101510.038
752.000,15.484,100631.015
753.000,15.599,101584.510
754.000,15.505,102170.924
755.000,15.204,101330.685
756.000,15.084,101454.641
757.000,15.933,100683.123
758.000,15.918,101805.170
759.000,15.755,100662.778
760.000,15.808,101398.204
761.000,15.927,101799.407
762.000,15.286,101519.371
763.000,15.818,100401.421
764.000,15.740,101375.103
765.000,15.924,101208.080
766.000,15.400,101629.211
767.000,15.215,101264.062
768.000,15.758,100545.467
769.000,15.353,102273.141
770.000,15.753,101035.281
771.000,15.078,101627.632
772.000,15.606,101193.420
773.000,15.573,101156.956
774.000,15.251,101171.508
775.000,15.840,102145.883
776.000,15.518,100958.413
777.000,15.444,101710.393
778.000,15.112,101797.964
779.000,15.415,102116.992
780.000,15.556,100451.310
781.000,15.649,101731.404
782.000,15.613,100929.586
783.000,15.767,101998.680
784.000,15.270,101819.069
785.000,15.372,100360.701
786.000,15.710,100866.000
787.000,15.300,101271.472
788.000,15.565,100724.631
789.000,15.213,101230.643
790.000,15.119,101237.377
791.000,15.555,100334.484
792.000,15.215,101120.612
793.000,15.379,102281.249
794.000,15.539,100787.749
795.000,15.959,100772.688
796.000,15.550,101008.598
797.000,15.255,101979.568
798.000,15.800,100433.209
799.000,15.137,102292.009
800.000,15.593,100532.309
801.000,15.474,101344.378
802.000,15.331,102180.360
803.000,15.732,101254.593
804.000,15.741,101509.056
805.000,15.985,100601.767
806.000,15.823,101090.623
807.000,15.958,101187.694
808.000,15.706,102279.230
809.000,15.774,101876.748
810.000,15.780,101662.218
811.000,16.020,101527.715
812.000,15.515,101532.527
813.000,15.877,101450.498
814.000,15.827,100843.669
815.000,15.401,100503.745
816.000,16.022,101550.996
817.000,15.833,102058.664
818.000,15.899,100985.278
819.000,15.869,100726.443
820.000,15.141,102278.948
821.000,15.583,101449.213
822.000,15.581,101173.150
823.000,15.416,101845.716
824.000,15.718,100649.631
825.000,15.630,101612.574
826.000,15.545,101881.405
827.000,15.495,101914.065
828.000,15.628,101655.921
829.000,15.567,101087.422
830.000,15.461,100548.315
831.000,15.384,100832.859
832.000,15.498,101309.709
833.000,15.407,101868.972
834.000,15.269,101020.508
835.000,15.520,102290.875
836.000,15.571,101710.610
837.000,16.085,100963.067
838.000,15.211,100774.852
839.000,15.468,101490.782
840.000,16.021,101837.975
841.000,15.243,100600.528
842.000,15.300,100694.468
843.000,15.556,100845.122
844.000,15.881,100332.801
845.000,15.142,100549.795
846.000,15.300,100456.446
847.000,15.400,100916.423
848.000,15.480,101826.709
849.000,15.791,102078.481
850.000,15.947,102276.174
851.000,15.324,100969.279
852.000,15.739,100874.621
853.000,15.451,101180.419
854.000,15.280,101049.253
855.000,15.903,101854.823
856.000,15.874,101470.172
857.000,15.125,102025.187
858.000,15.260,101121.305
859.000,15.455,100719.893
860.000,15.244,100729.820
861.000,15.555,101160.138
862.000,15.796,101469.237
863.000,15.832,101837.049
864.000,15.612,101525.625
865.000,16.119,100685.193
866.000,15.551,100781.717
867.000,15.763,101529.579
868.000,15.751,101955.468
869.000,15.687,102234.338
870.000,15.559,102167.747
871.000,15.615,100994.813
872.000,15.828,102010.013
873.000,15.209,101569.959
874.000,16.096,102297.283
875.000,15.743,100791.462
876.000,15.606,100303.636
877.000,15.608,101801.013
878.000,16.100,100358.479
879.000,16.082,101336.877
880.000,15.197,101896.789
881.000,15.525,100494.931
882.000,15.844,100363.957
883.000,15.888,100399.610
884.000,15.433,101631.141
885.000,16.114,101397.293
886.000,15.833,102049.974
887.000,15.661,102148.990
888.000,16.001,100499.410
889.000,15.523,100979.336
890.000,15.810,102134.847
891.000,15.651,100828.096
892.000,16.060,100796.820
893.000,15.702,100362.563
894.000,15.587,101406.880
895.000,15.793,102295.477
896.000,15.772,102211.923
897.000,15.686,101619.529
898.000,15.637,101135.618
899.000,15.398,101244.325
900.000,15.957,100901.021
901.000,15.759,102129.767
902.000,15.390,100926.044
903.000,15.621,100773.153
904.000,15.928,101625.908
905.000,16.158,101451.920
906.000,15.940,101187.581
907.000,15.187,101639.654
908.000,16.139,101841.348
909.000,15.275,101917.387
910.000,15.890,100550.365
911.000,15.741,101073.540
912.000,16.076,101934.860
913.000,15.670,101743.959
914.000,15.864,101647.428
915.000,15.576,101503.262
916.000,15.530,100494.816
917.000,15.510,102198.385
918.000,15.796,100619.892
919.000,15.338,102062.263
920.000,16.079,102163.894
921.000,15.583,100370.880
922.000,15.460,102145.536
923.000,15.439,100707.271
924.000,15.457,100426.058
925.000,15.202,101837.883
926.000,15.746,101886.511
927.000,15.842,100421.907
928.000,15.921,100534.676
929.000,15.482,101948.848
930.000,16.055,101952.318
931.000,15.347,101262.944
932.000,15.693,101391.353
933.000,15.464,100684.637
934.000,15.213,100354.930
935.000,15.304,100657.014
936.000,15.997,100531.492
937.000,15.396,100808.360
938.000,16.172,102073.986
939.000,15.503,102033.544
940.000,15.257,101609.169
941.000,15.263,100794.436
942.000,15.663,101380.547
943.000,15.648,100831.395
944.000,15.422,102051.094
945.000,15.911,101847.593
946.000,16.013,100478.726
947.000,15.550,100854.033
948.000,15.235,101466.286
949.000,16.181,100398.134
950.000,16.151,101039.629
951.000,15.907,100395.679
952.000,15.659,101484.705
953.000,15.661,101816.451
954.000,15.867,102004.104
955.000,15.334,101610.131
956.000,15.660,102269.092
957.000,15.248,100917.590
958.000,16.152,100597.381
959.000,16.082,100366.614
960.000,16.152,101868.579
961.000,16.109,101698.609
962.000,16.155,101944.660
963.000,15.881,101812.730
964.000,15.428,102012.441
965.000,15.397,100968.789
966.000,15.365,101336.332
967.000,15.284,101709.041
968.000,16.130,100994.700
969.000,15.301,102282.713
970.000,15.619,102286.023
971.000,15.824,101924.648
972.000,15.449,100687.946
973.000,15.603,101943.239
974.000,15.551,100838.850
975.000,15.661,100516.107
976.000,15.401,102023.192
977.000,15.266,101168.791
978.000,15.421,101747.816
979.000,15.592,100468.362
980.000,15.315,101480.404
981.000,15.728,100349.641
982.000,15.684,102066.961
983.000,15.637,101890.969
984.000,15.464,101536.204
985.000,15.269,101458.567
986.000,15.384,100980.409
987.000,16.014,100501.723
988.000,15.934,101703.964
989.000,15.416,102165.474
990.000,16.129,101667.387
991.000,15.771,102189.094
992.000,15.396,101999.901
993.000,15.849,102135.191
994.000,15.461,101893.224
995.000,15.336,100889.345
996.000,15.998,100848.137
997.000,15.517,100689.926
998.000,15.236,101194.018
999.000,15.702,101468.663
1000.000,15.565,100519.571
1001.000,15.918,100994.156
1002.000,15.737,101117.868
1003.000,15.900,101117.141
1004.000,15.595,100922.746
1005.000,15.598,100938.972
1006.000,15.572,100944.948
1007.000,15.279,100381.779
1008.000,16.053,100390.101
1009.000,15.236,100642.370
1010.000,15.655,101060.795
1011.000,16.031,100872.394
1012.000,15.364,100520.695
1013.000,15.874,101515.354
1014.000,15.725,102076.904
1015.000,15.902,102057.249
1016.000,15.441,102065.639
1017.000,15.774,101841.628
1018.000,16.232,101334.370
1019.000,15.442,101592.091
1020.000,15.770,102286.884
1021.000,15.597,101342.825
1022.000,15.551,102184.031
1023.000,16.205,100804.950
1024.000,15.668,100993.492
1025.000,16.111,100921.653
1026.000,15.705,101318.568
1027.000,15.772,101649.418
1028.000,16.065,102102.769
1029.000,15.251,101352.516
1030.000,15.466,101561.868
1031.000,16.184,101449.184
1032.000,15.864,101440.960
1033.000,15.900,101532.591
1034.000,16.104,100749.213
1035.000,15.328,100792.971
1036.000,15.862,101264.231
1037.000,16.114,100430.074
1038.000,15.999,101854.684
1039.000,15.465,101189.721
1040.000,15.350,101797.182
1041.000,15.348,101929.959
1042.000,16.201,100840.838
1043.000,16.206,100308.183
1044.000,15.357,101658.017
1045.000,15.908,100600.267
1046.000,15.331,100904.708
1047.000,16.095,100981.665
1048.000,15.408,101226.493
1049.000,15.381,102269.912
1050.000,15.781,101806.932
1051.000,15.277,102218.817
1052.000,16.008,100847.674
1053.000,15.410,100470.388
1054.000,15.534,100988.328
1055.000,15.653,100594.569
1056.000,15.388,100897.215
1057.000,15.445,100409.684
1058.000,15.295,101925.116
1059.000,16.194,101799.843
1060.000,15.952,101426.029
1061.000,16.100,100986.367
1062.000,15.404,102295.309
1063.000,15.357,100915.547
1064.000,15.693,100651.423
1065.000,15.591,101064.164
1066.000,15.396,101928.104
1067.000,15.458,101589.647
