# time(s),temperature(deg C),Pressure(Pa)
211.000,14.921,100849.261
212.000,15.389,101376.450
213.000,15.591,101870.992
214.000,15.161,101491.117
215.000,15.269,101320.927
216.000,15.187,100822.312
217.000,14.963,101544.671
218.000,15.209,101896.831
219.000,14.712,101571.603
220.000,15.396,101172.188
221.000,15.316,100534.901
222.000,15.070,100372.605
223.000,15.358,100460.624
224.000,15.329,102220.131
225.000,14.806,100637.923
226.000,14.879,100321.502
227.000,15.522,101421.429
228.000,14.670,101069.192
229.000,15.154,101813.828
230.000,15.242,101307.388
231.000,14.844,100908.977
232.000,15.639,100466.540
233.000,15.395,101630.699
234.000,15.541,100348.592
235.000,15.355,101083.841
236.000,14.864,101322.406
237.000,15.234,102130.102
238.000,14.692,102291.939
239.000,14.775,100513.444
240.000,14.968,101582.899
241.000,15.000,101357.336
242.000,15.458,101235.617
243.000,15.653,102087.336
244.000,14.741,101033.833
245.000,15.199,101734.151
246.000,15.041,101081.498
247.000,14.732,102219.680
248.000,15.622,101835.448
249.000,15.443,100671.241
250.000,15.369,101579.644
251.000,15.567,102132.437
252.000,14.724,101032.283
253.000,14.736,101196.063
254.000,15.372,101095.286
255.000,15.362,101998.602
256.000,15.105,100455.203
257.000,15.428,101354.686
258.000,14.918,100945.704
259.000,15.221,100562.290
260.000,15.268,101525.448
261.000,14.903,101933.986
262.000,15.623,102292.274
263.000,15.408,100661.336
264.000,14.755,101830.546
265.000,14.943,101205.031
266.000,15.274,101679.246
267.000,15.682,100850.532
268.000,14.981,101167.152
269.000,14.927,100661.197
270.000,15.162,100793.084
271.000,14.778,100406.493
272.000,14.878,101105.830
273.000,15.341,100949.498
274.000,15.523,101610.449
275.000,15.218,101040.527
276.000,15.587,101896.746
277.000,14.740,101032.137
278.000,14.840,101133.770
279.000,15.569,101539.539
280.000,15.617,102146.516
281.000,15.310,102062.949
282.000,15.690,100930.340
283.000,15.624,101066.241
284.000,14.753,102210.014
285.000,15.486,102215.983
286.000,15.483,100653.363
287.000,15.028,101632.149
288.000,14.921,101176.448
289.000,14.937,100399.576
290.000,15.399,101085.611
291.000,15.062,101916.784
292.000,14.899,101863.803
293.000,15.384,101705.855
294.000,15.465,102241.416
295.000,15.386,100771.442
296.000,15.520,100997.878
297.000,14.998,102026.292
298.000,15.660,100992.087
299.000,15.272,100574.144
300.000,15.115,101919.696
301.000,15.338,101001.703
302.000,14.975,102043.371
303.000,15.127,100911.611
304.000,15.091,100514.667
305.000,15.464,101096.286
306.000,15.241,100737.726
307.000,15.378,100567.291
308.000,15.283,100817.534
309.000,15.034,102194.349
310.000,15.077,100597.664
311.000,15.496,101660.210
312.000,14.875,101708.174
313.000,15.521,100392.350
314.000,15.042,100580.838
315.000,15.261,100703.085
316.000,15.180,100589.474
317.000,15.442,101490.619
318.000,14.838,101625.573
319.000,15.145,101287.402
320.000,14.886,102041.480
321.000,15.643,101244.610
322.000,15.157,101851.775
323.000,15.702,100590.093
324.000,14.820,101679.872
325.000,15.626,102021.757
326.000,14.884,100748.470
327.000,15.082,102137.695
328.000,14.869,101872.565
329.000,14.922,101445.453
330.000,15.598,101936.728
331.000,15.116,100381.014
332.000,15.116,102128.074
333.000,15.307,100774.668
334.000,15.316,101940.700
335.000,15.692,100657.050
336.000,15.330,100339.755
337.000,15.724,101326.057
338.000,15.159,100383.868
339.000,15.462,100653.761
340.000,15.176,100909.525
341.000,15.576,101144.046
342.000,15.526,100712.749
343.000,15.451,101071.008
344.000,15.096,100672.821
345.000,15.341,101767.739
346.000,15.022,100562.663
347.000,14.873,100960.541
348.000,14.896,101453.367
349.000,15.227,101944.401
350.000,15.268,101080.245
351.000,15.293,101285.083
352.000,15.007,102031.469
353.000,15.680,100635.323
354.000,14.806,101873.547
355.000,15.714,101117.149
356.000,15.316,101935.613
357.000,15.741,101494.877
358.000,15.452,102208.625
359.000,14.853,101914.782
360.000,15.741,101447.473
361.000,15.675,101385.808
362.000,15.512,101273.816
363.000,15.642,101086.247
364.000,15.670,101766.956
365.000,14.925,102052.365
366.000,15.341,101212.384
367.000,15.284,101833.628
368.000,15.744,100572.089
369.000,14.911,102140.241
370.000,15.478,101252.403
371.000,15.012,100601.244
372.000,15.198,100741.811
373.000,15.616,101256.381
374.000,15.244,100416.441
375.000,15.415,101690.324
376.000,15.396,101926.880
377.000,15.062,101048.381
378.000,15.353,100352.208
379.000,15.487,101352.306
380.000,15.640,102134.164
381.000,15.288,100313.101
382.000,15.029,101230.760
383.000,15.565,102058.123
384.000,15.728,100922.193
385.000,15.274,101428.507
386.000,15.224,101012.348
387.000,15.162,100302.194
388.000,14.974,101433.853
389.000,15.165,101644.834
390.000,15.285,101990.273
391.000,15.172,101629.693
392.000,15.509,100526.028
393.000,15.174,101669.701
394.000,15.011,100344.814
395.000,15.603,102099.496
396.000,14.983,102183.379
397.000,15.449,100772.469
398.000,15.395,101195.703
399.000,15.478,100773.274
400.000,15.147,102294.574
401.000,14.991,101366.785
402.000,14.993,100444.733
403.000,15.459,101062.038
404.000,15.093,102264.273
405.000,14.938,101815.715
406.000,14.962,101578.697
407.000,15.692,101563.799
408.000,15.532,101341.848
409.000,15.505,102182.631
410.000,15.372,102075.180
411.000,15.407,101567.194
412.000,15.550,101457.149
413.000,15.432,102204.273
414.000,15.348,101992.017
415.000,15.677,101454.016
416.000,15.442,100645.612
417.000,15.233,100634.530
418.000,15.671,100888.587
419.000,15.341,100832.845
420.000,14.942,101937.274
421.000,15.425,100645.047
422.000,14.822,100604.245
423.000,15.257,100636.334
424.000,14.865,101020.274
425.000,14.917,102250.604
426.000,15.677,101617.153
427.000,15.295,101394.102
428.000,14.982,101279.159
429.000,15.336,101948.014
430.000,14.931,100856.245
431.000,15.480,100642.303
432.000,15.448,102051.792
433.000,14.922,100416.935
434.000,15.205,101196.310
435.000,15.023,100722.164
436.000,15.075,101258.790
437.000,15.182,102039.224
438.000,15.660,101567.013
439.000,15.378,101086.704
440.000,15.348,101153.293
441.000,15.435,100586.002
442.000,14.987,100667.252
443.000,15.695,101446.071
444.000,14.826,101832.760
445.000,15.256,100346.129
446.000,15.319,102229.563
447.000,14.878,101341.688
448.000,15.352,102090.289
449.000,15.371,100736.320
450.000,15.637,101283.807
451.000,15.151,101160.195
452.000,14.930,101560.742
453.000,15.611,101944.260
454.000,15.565,100671.715
455.000,15.633,100813.618
456.000,15.428,101796.973
457.000,15.211,100784.088
458.000,15.157,100474.021
459.000,15.713,100528.464
460.000,15.510,100853.021
461.000,15.608,100394.767
462.000,15.747,101132.276
463.000,14.909,101373.094
464.000,15.720,100333.752
465.000,15.811,101396.039
466.000,15.803,101774.250
467.000,15.679,100480.797
468.000,15.183,100796.894
469.000,14.970,101266.445
470.000,15.289,101941.768
471.000,15.679,102276.490
472.000,15.061,102107.260
473.000,15.208,101583.503
474.000,15.194,102284.429
475.000,15.115,100595.126
476.000,15.712,101485.834
477.000,15.361,101224.026
478.000,14.867,100326.850
479.000,15.185,100832.516
480.000,15.294,100758.375
481.000,14.903,101067.921
482.000,15.617,102247.994
483.000,15.841,101392.851
484.000,14.956,100872.887
485.000,15.653,102090.542
486.000,15.570,100509.307
487.000,15.609,101281.270
488.000,15.338,101880.793
489.000,15.619,100670.812
490.000,15.106,101308.632
491.000,15.687,100398.244
492.000,15.633,102257.341
493.000,15.609,101495.904
494.000,15.778,101399.097
495.000,15.567,101059.797
496.000,15.235,102182.343
497.000,15.403,100888.656
498.000,15.407,100408.858
499.000,15.619,102212.557
500.000,15.594,102004.662
501.000,15.075,101584.624
502.000,15.368,102012.606
503.000,15.331,102084.221
504.000,15.303,101031.132
505.000,15.147,101751.034
506.000,15.386,100941.649
507.000,15.454,101477.251
508.000,15.833,100799.021
509.000,15.585,101183.868
510.000,15.823,101570.474
511.000,15.331,100417.823
512.000,15.414,102113.453
513.000,14.880,100925.249
514.000,15.779,101339.058
515.000,15.857,100885.981
516.000,15.119,100371.700
517.000,15.662,101359.819
518.000,14.973,100550.149
519.000,14.947,101707.470
520.000,15.851,101926.072
521.000,15.016,101163.038
522.000,15.832,102225.697
523.000,15.262,102270.950
524.000,15.016,101247.956
525.000,15.192,101850.873
526.000,15.780,101136.113
527.000,15.535,100986.302
528.000,15.723,101220.906
529.000,15.310,101267.514
530.000,15.461,102161.825
531.000,15.008,101639.534
532.000,15.320,101395.950
533.000,15.657,102095.146
534.000,15.422,100715.320
535.000,15.697,102041.816
536.000,15.460,101705.300
537.000,15.748,101577.962
538.000,14.994,101930.135
539.000,15.539,101430.752
540.000,15.021,100375.924
541.000,15.799,102001.886
542.000,15.593,101852.331
543.000,15.301,101249.640
544.000,15.672,100561.076
545.000,15.095,100864.687
546.000,15.664,101884.778
547.000,15.062,102231.643
548.000,14.991,101601.069
549.000,15.488,100609.606
550.000,15.557,100404.953
551.000,15.079,101800.968
552.000,15.866,100874.330
553.000,15.790,100803.830
554.000,15.889,102285.392
555.000,15.516,102016.341
556.000,15.239,100663.073
557.000,15.039,101928.736
558.000,15.623,101723.028
559.000,15.374,100342.937
560.000,15.131,101409.562
561.000,15.569,102057.386
562.000,15.641,102165.678
563.000,15.401,100451.009
564.000,15.837,100756.891
565.000,15.315,101558.566
566.000,15.885,102156.282
567.000,15.530,101787.671
568.000,15.350,102002.478
569.000,15.498,100785.852
570.000,15.842,100483.113
571.000,15.529,101317.456
572.000,15.195,101876.070
573.000,14.969,102102.000
574.000,14.980,101716.693
575.000,15.149,100681.163
576.000,15.052,101859.762
577.000,15.106,101398.137
578.000,15.564,100385.465
579.000,15.135,101005.839
580.000,15.525,100443.082
581.000,15.678,101086.280
582.000,14.962,100383.396
583.000,15.641,101967.539
584.000,15.547,101648.980
585.000,15.140,100511.651
586.000,15.694,101645.919
587.000,15.604,101972.966
588.000,14.957,102190.727
589.000,15.075,101694.988
590.000,15.232,100786.178
591.000,15.613,100452.375
592.000,15.826,101315.515
593.000,15.923,101004.530
594.000,15.799,101114.150
595.000,15.329,101880.430
596.000,15.360,101542.428
597.000,15.231,101975.243
598.000,14.959,101900.492
599.000,15.841,101251.701
600.000,15.385,100449.787
601.000,15.717,102055.080
602.000,15.631,101246.605
603.000,15.703,100528.589
604.000,15.004,101818.729
605.000,14.949,101945.453
606.000,15.111,100676.141
607.000,15.500,102025.664
608.000,15.462,101831.519
609.000,15.095,100455.007
610.000,15.826,102226.207
611.000,15.357,102192.462
612.000,15.722,101481.336
613.000,15.568,101614.206
614.000,15.110,101073.281
615.000,15.506,101385.026
616.000,15.693,100984.495
617.000,15.720,101355.632
618.000,15.720,100401.465
619.000,14.999,101010.633
620.000,15.121,100513.297
621.000,15.940,102142.938
622.000,15.872,101669.060
623.000,15.645,102160.777
624.000,15.788,100858.208
625.000,15.261,101887.842
626.000,15.189,100809.912
627.000,15.043,100829.790
628.000,15.145,102229.065
629.000,14.991,101263.432
630.000,15.036,102096.663
631.000,15.943,102243.180
632.000,15.368,101111.588
633.000,15.255,101601.975
634.000,15.366,100690.656
635.000,15.142,100643.025
636.000,15.557,100690.331
637.000,15.055,101662.478
638.000,15.509,102226.925
639.000,15.358,101228.762
640.000,15.413,101782.156
641.000,15.902,100697.533
642.000,15.723,101476.879
643.000,15.337,100742.607
644.000,15.058,100432.982
645.000,15.420,101700.493
646.000,15.726,101531.897
647.000,15.781,100395.020
648.000,15.508,101307.774
649.000,15.429,100946.430
650.000,15.485,101856.825
651.000,15.557,100505.988
652.000,15.887,102294.991
653.000,15.257,102187.073
654.000,15.154,101510.185
655.000,15.631,100620.923
656.000,15.620,100552.552
657.000,15.621,102192.381
658.000,15.798,100351.331
659.000,15.175,100623.933
660.000,15.756,101220.720
661.000,15.212,100829.726
662.000,15.568,100441.223
663.000,15.127,100951.445
664.000,15.357,100378.158
665.000,15.339,100681.187
666.000,15.368,101747.620
667.000,15.103,100705.543
668.000,15.186,102089.915
669.000,15.770,101542.928
670.000,15.599,101792.387
671.000,15.679,100362.496
672.000,15.140,100844.151
673.000,15.539,100998.954
674.000,15.748,102298.966
675.000,15.057,101820.479
676.000,15.369,101191.058
677.000,15.963,101517.474
678.000,15.232,100656.087
679.000,15.557,100790.307
680.000,15.478,101693.330
681.000,15.374,101195.419
682.000,15.788,101906.285
683.000,15.887,101207.570
684.000,15.700,100348.425
685.000,15.910,100342.914
686.000,15.752,100903.134
687.000,15.072,100620.413
688.000,15.995,101790.246
689.000,15.331,100994.690
690.000,15.722,101876.919
691.000,15.006,100477.032
692.000,15.770,101769.472
693.000,15.007,100453.149
694.000,15.398,101753.615
695.000,15.766,100545.071
696.000,15.860,102090.187
697.000,15.852,101351.059
698.000,15.584,101884.519
699.000,15.683,102057.508
700.000,15.129,100558.637
701.000,15.542,100741.149
702.000,15.034,100747.447
703.000,15.811,101413.953
704.000,15.898,101450.523
705.000,15.478,100951.638
706.000,15.042,102179.620
707.000,15.187,101049.147
708.000,15.336,102032.945
709.000,15.773,101356.547
710.000,15.055,102058.898
711.000,15.584,101830.471
712.000,15.357,101310.144
713.000,15.098,102086.675
714.000,15.421,101064.323
715.000,15.311,101143.896
716.000,15.351,100423.000
717.000,15.646,100487.082
718.000,15.196,101699.817
719.000,15.333,101573.790
720.000,15.465,100570.220
721.000,15.448,101381.854
722.000,15.740,101979.199
723.000,15.841,101035.435
724.000,15.474,101991.011
725.000,15.434,101611.288
726.000,15.827,100750.593
727.000,15.206,101513.994
728.000,15.408,100476.479
729.000,15.764,101222.503
730.000,15.583,101589.926
731.000,15.176,100671.821
732.000,15.065,101968.929
733.000,15.037,101543.743
734.000,15.077,100923.835
735.000,15.438,101180.954
736.000,15.940,100966.361
737.000,15.777,102086.316
738.000,15.905,101587.566
739.000,15.362,102253.629
740.000,15.825,101419.273
741.000,15.919,100935.847
742.000,15.816,101118.274
743.000,15.789,101599.671
744.000,15.367,101064.701
745.000,15.226,101206.914
746.000,15.078,100507.989
747.000,15.123,101655.106
748.000,15.169,100945.804
749.000,15.064,101103.048
750.000,15.540,101436.089
751.000,15.533,102016.037
752.000,15.629,101855.440
753.000,16.014,100600.057
754.000,15.522,100919.219
755.000,15.298,100849.355
756.000,15.854,102045.728
757.000,16.001,101413.732
758.000,15.929,100833.408
759.000,15.290,101170.411
760.000,16.004,100378.512
761.000,15.672,102092.359
762.000,15.226,100926.700
763.000,15.693,101759.238
764.000,15.516,101422.754
765.000,15.101,101663.001
766.000,15.312,101206.219
767.000,15.744,101528.684
768.000,15.823,101587.424
769.000,15.880,102294.256
770.000,15.797,101927.979
771.000,15.933,101275.882
772.000,15.513,100318.131
773.000,15.398,100446.968
774.000,15.219,102299.480
775.000,15.606,100943.315
776.000,15.252,102211.323
777.000,15.280,102070.023
778.000,15.203,101278.403
779.000,15.124,100516.762
780.000,15.946,101991.509
781.000,15.867,101896.744
782.000,15.657,100627.809
783.000,15.293,100644.833
784.000,15.761,101127.066
785.000,15.826,100720.641
786.000,16.000,100662.871
787.000,15.616,101280.278
788.000,15.936,101271.477
789.000,15.587,101873.751
790.000,15.768,100868.518
791.000,15.801,101484.953
792.000,15.480,101509.683
793.000,15.123,100413.875
794.000,15.838,101408.451
795.000,15.578,102032.478
796.000,15.179,101696.596
797.000,15.790,101865.525
798.000,16.054,100995.349
799.000,15.285,101844.451
800.000,15.480,101024.813
801.000,15.799,102169.259
802.000,15.775,101760.159
803.000,15.678,102216.884
804.000,15.720,101027.731
805.000,15.736,100803.273
806.000,15.453,100989.503
807.000,15.481,101133.646
808.000,15.194,101089.762
809.000,15.678,100867.220
810.000,16.031,101433.693
811.000,15.821,100884.005
812.000,15.661,101028.568
813.000,15.908,100665.542
814.000,15.842,100808.756
815.000,15.546,101758.259
816.000,15.138,102288.260
817.000,15.258,101043.018
818.000,16.043,101827.279
819.000,15.300,101194.053
820.000,15.166,101669.952
821.000,16.095,101425.203
822.000,15.957,101323.091
823.000,15.896,100823.305
824.000,15.357,100527.358
825.000,15.872,102235.839
826.000,15.426,101914.020
827.000,15.151,101160.240
828.000,15.261,101398.146
829.000,15.895,100787.956
830.000,15.661,100374.683
831.000,15.273,101006.103
832.000,15.198,101197.959
833.000,15.149,101690.773
834.000,15.422,101814.339
835.000,15.571,101244.892
836.000,15.134,101421.291
837.000,15.600,101832.563
838.000,15.608,100493.801
839.000,15.484,100943.407
840.000,15.817,100799.796
841.000,15.674,100367.420
842.000,15.769,101626.933
843.000,15.996,102169.914
844.000,15.690,102063.471
845.000,16.029,100702.674
846.000,15.280,101767.564
847.000,15.388,100691.861
848.000,15.131,101159.150
849.000,15.441,100668.897
850.000,15.391,100547.283
851.000,15.387,100957.378
852.000,16.079,100805.289
853.000,15.318,101692.597
854.000,15.515,102281.596
855.000,15.703,100551.087
856.000,15.791,101739.670
857.000,15.810,101294.247
858.000,15.867,102255.193
859.000,15.281,101661.301
860.000,15.553,100997.345
861.000,15.585,101758.377
862.000,15.463,101774.895
863.000,15.305,101138.478
864.000,15.554,100588.946
865.000,15.829,101836.756
866.000,15.909,100477.472
867.000,15.845,100338.328
868.000,15.879,101018.020
869.000,16.047,102113.550
870.000,15.171,102235.765
871.000,15.320,100322.550
872.000,15.703,100918.363
873.000,16.117,101201.830
874.000,15.740,100423.660
875.000,16.118,101558.538
876.000,15.529,101435.821
877.000,15.755,101743.761
878.000,16.136,102119.833
879.000,16.052,102019.635
880.000,15.651,100707.296
881.000,15.997,100701.128
882.000,15.869,100822.418
883.000,15.329,100563.656
884.000,15.694,101307.417
885.000,15.212,100960.185
886.000,15.756,100498.553
887.000,15.884,101411.617
888.000,16.145,102080.065
889.000,15.988,101509.935
890.000,15.766,101177.219
891.000,15.480,101093.333
892.000,15.350,101346.539
893.000,16.073,101870.910
894.000,15.449,102046.716
895.000,15.671,101533.176
896.000,15.362,101239.251
897.000,15.929,100630.577
898.000,15.782,101071.143
899.000,16.111,101779.029
900.000,15.934,100480.046
901.000,15.629,100544.396
902.000,15.870,101016.995
903.000,15.262,100971.754
904.000,15.533,101752.529
905.000,15.428,101037.920
906.000,15.744,101991.942
907.000,16.041,101684.887
908.000,15.871,100638.429
909.000,15.850,101902.822
910.000,15.835,101129.480
911.000,16.087,101399.311
912.000,16.086,101286.344
913.000,15.987,101825.320
914.000,15.673,101079.112
915.000,15.409,100750.225
916.000,15.431,100672.027
917.000,15.430,101031.845
918.000,15.874,102162.582
919.000,15.671,101021.512
920.000,16.078,102044.166
921.000,15.690,101891.648
922.000,15.785,100775.799
923.000,15.241,101705.335
924.000,16.045,101123.172
925.000,15.317,101506.685
926.000,15.745,100511.019
927.000,15.202,101187.315
928.000,15.920,100763.186
929.000,15.816,102034.012
930.000,15.350,101447.333
931.000,16.053,101796.954
932.000,15.431,102164.371
933.000,16.094,101833.243
934.000,15.238,102018.305
935.000,15.227,100377.478
936.000,16.144,100598.433
937.000,15.229,102121.610
938.000,15.832,101300.737
939.000,15.641,100978.414
940.000,15.880,101615.669
941.000,15.771,102049.692
942.000,16.041,100780.190
943.000,15.783,100354.989
944.000,15.519,100803.159
945.000,15.700,101306.015
946.000,15.619,102129.146
947.000,15.397,101668.938
948.000,15.283,102174.660
949.000,15.817,100683.835
950.000,15.232,100637.831
951.000,16.147,101881.908
952.000,15.778,101903.732
953.000,15.910,100820.029
954.000,15.844,100833.057
955.000,15.819,102021.539
956.000,15.443,102065.107
957.000,16.116,102235.512
958.000,15.602,100551.738
959.000,15.303,100679.462
960.000,15.974,101593.374
961.000,15.572,101538.279
962.000,15.433,100637.977
963.000,15.684,101884.879
964.000,16.006,100719.530
965.000,15.431,101738.900
966.000,15.883,100661.538
967.000,15.872,101858.094
968.000,16.078,101900.980
969.000,15.376,101594.591
970.000,15.511,101553.644
971.000,15.764,101642.521
972.000,15.359,101846.832
973.000,15.851,101561.606
974.000,15.596,101089.672
975.000,15.258,101055.913
976.000,15.875,100450.962
977.000,15.952,100929.965
978.000,15.825,101030.148
979.000,16.086,101967.863
980.000,16.133,101129.772
981.000,16.056,102276.358
982.000,15.610,100925.898
983.000,15.676,101540.795
984.000,16.106,100449.132
985.000,15.467,100512.348
986.000,15.372,101283.192
987.000,15.808,100342.357
988.000,15.653,101554.881
989.000,15.606,102138.404
990.000,15.463,101502.240
991.000,15.757,101602.508
992.000,15.223,100725.527
993.000,15.459,102290.001
994.000,15.456,101593.404
995.000,15.857,101262.279
996.000,15.384,101359.593
997.000,15.468,100596.297
998.000,15.559,100306.154
999.000,15.338,100306.689
1000.000,15.348,100858.973
1001.000,15.808,100515.858
1002.000,15.317,101810.328
1003.000,15.665,100687.266
1004.000,15.509,102264.213
1005.000,15.235,100672.406
1006.000,15.687,100705.237
1007.000,16.222,101515.261
1008.000,16.067,100901.837
1009.000,16.221,101975.928
1010.000,15.606,100831.222
1011.000,15.450,101373.903
1012.000,15.425,101417.747
1013.000,15.722,101422.843
1014.000,16.111,100745.375
1015.000,15.809,100778.372
1016.000,15.299,101280.678
1017.000,16.139,101683.775
1018.000,15.442,100395.172
1019.000,15.764,102155.730
1020.000,16.084,100612.191
1021.000,15.288,100868.866
1022.000,16.192,100849.299
1023.000,16.052,100454.933
1024.000,15.430,101424.279
1025.000,15.945,102038.583
1026.000,15.471,100641.610
1027.000,15.328,101637.580
1028.000,15.498,101209.008
1029.000,15.700,101032.950
1030.000,16.099,102182.070
1031.000,16.017,101181.609
1032.000,16.130,100587.685
1033.000,15.437,101761.535
1034.000,16.003,101048.411
1035.000,15.387,100996.629
1036.000,16.108,100861.178
1037.000,15.621,101214.611
1038.000,15.588,102116.883
1039.000,15.300,100355.716
1040.000,15.748,101250.820
1041.000,15.495,101308.672
1042.000,15.613,101505.176
1043.000,15.567,101842.140
1044.000,15.529,101979.394
1045.000,15.915,101938.100
1046.000,15.297,101065.977
1047.000,15.329,101420.687
1048.000,15.587,101495.586
1049.000,16.099,101671.899
1050.000,15.337,101266.144
1051.000,15.494,100323.182
1052.000,15.417,101105.844
1053.000,16.195,100833.298
1054.000,16.041,100751.474
1055.000,16.082,100979.675
1056.000,15.897,101661.047
1057.000,15.555,100407.296
1058.000,15.495,101363.322
1059.000,15.627,100657.154
1060.000,16.146,102120.936
1061.000,15.512,102116.186
1062.000,15.766,100882.264
1063.000,15.543,101154.398
1064.000,15.752,101809.365
1065.000,15.765,101248.798
1066.000,16.259,101962.754
1067.000,16.167,101611.789
